,assists,creeps_stacked,deaths,denies,duration,hero_damage,kills,last_hits,levels,name,net,obs_placed,sen_placed,tower_damage,xpm
1917,18,11.0,36,26,32.51,56997.0,9,764,72,Team Liquid,46751.0,15.0,25.0,1713.0,1670
1918,29,18.191974595842957,21,8,39.48,81486.7612757732,13,965,80,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1829
1919,32,18.191974595842957,13,38,39.48,81486.7612757732,21,1055,96,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2643
1920,75,36.0,14,33,46.49,94308.0,32,1500,126,Team Liquid,113530.0,22.0,39.0,11893.0,3176
1921,35,28.0,32,35,46.49,94603.0,14,1274,107,Nigma Galaxy,75473.0,22.0,40.0,5144.0,2470
1922,6,18.191974595842957,25,31,22.25,81486.7612757732,3,303,46,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1096
1923,36,18.191974595842957,3,45,22.25,81486.7612757732,25,377,65,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2226
1924,75,5.0,33,74,38.15,68813.0,32,685,96,Evil Geniuses,53555.0,16.0,13.0,4431.0,2177
1925,87,31.0,32,25,38.15,93422.0,32,798,107,PSG.LGD,67991.0,17.0,12.0,14058.0,2669
1926,71,30.0,13,35,37.39,90756.0,27,1037,110,Fnatic,77715.0,17.0,32.0,16018.0,3078
1927,29,12.0,28,28,37.39,78211.0,12,1098,89,Royal Never Give Up,54926.0,14.0,24.0,2233.0,2023
1928,93,9.0,11,16,41.43,56183.0,39,834,98,PSG.LGD,85817.0,15.0,11.0,9037.0,2498
1929,21,28.0,40,19,41.43,33339.0,11,942,77,Evil Geniuses,64819.0,17.0,14.0,2538.0,1617
1930,61,18.191974595842957,20,45,41.34,81486.7612757732,33,1035,103,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2836
1931,34,18.191974595842957,34,44,41.34,81486.7612757732,18,784,85,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1988
1932,30,18.191974595842957,4,40,19.48,24014.0,14,373,57,Team Secret,37776.0,13.504618937644342,19.03002309468822,4052.0,1911
1933,9,18.191974595842957,14,40,19.48,12771.0,4,339,46,Evil Geniuses,22855.0,13.504618937644342,19.03002309468822,529.0,1315
1934,16,18.191974595842957,22,20,28.42,81486.7612757732,7,410,59,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1398
1935,40,18.191974595842957,8,29,28.42,81486.7612757732,22,590,75,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2272
1936,84,30.0,21,38,45.28,126182.0,32,1195,117,Fnatic,98699.0,22.0,34.0,31072.0,2787
1937,44,31.0,32,44,45.28,98940.0,20,1208,111,BOOM Esports,78306.0,20.0,30.0,8375.0,2743
1938,36,28.0,39,41,47.51,82742.0,16,1183,111,Tundra Esports,81470.0,22.0,42.0,938.0,2407
1939,87,42.0,16,34,47.51,106786.0,38,1476,125,OG,114642.0,22.0,43.0,18017.0,2968
1940,60,11.0,30,52,51.4,109533.0,22,1372,116,Team Liquid,88574.0,24.0,45.0,4764.0,2626
1941,91,38.0,23,25,51.4,162878.0,30,1651,132,Team Secret,128300.0,24.0,43.0,31203.0,3286
1942,73,30.0,18,28,40.0,67814.0,27,819,91,Team Secret,83892.0,15.0,24.0,18491.0,2339
1943,34,9.0,29,27,40.0,58584.0,17,839,77,Team Liquid,55403.0,17.0,16.0,3869.0,1769
1944,32,32.0,27,58,34.41,63986.0,19,842,88,Evil Geniuses,54879.0,14.0,17.0,1988.0,2080
1945,74,50.0,19,17,34.41,80412.0,27,1024,107,Fnatic,73149.0,16.0,22.0,12076.0,2980
1946,41,8.0,30,54,44.3,79043.0,22,914,111,Team Liquid,65083.0,18.0,16.0,8209.0,2575
1947,68,17.0,23,19,44.3,103974.0,29,1014,115,Team Secret,79578.0,18.0,9.0,18262.0,2780
1948,46,22.0,9,39,26.2,50095.0,19,683,82,Evil Geniuses,58353.0,12.0,17.0,17689.0,2609
1949,19,17.0,19,37,26.2,38237.0,9,617,67,Fnatic,40013.0,12.0,17.0,5041.0,1927
1950,66,12.0,20,58,42.3,96473.0,36,889,113,OG,83438.0,20.0,36.0,24023.0,2785
1951,43,21.0,36,39,42.3,98296.0,20,977,96,Evil Geniuses,64262.0,19.0,31.0,4275.0,2085
1952,12,18.191974595842957,22,23,30.16,81486.7612757732,5,501,56,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1300
1953,35,18.191974595842957,5,58,30.16,81486.7612757732,22,753,80,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2515
1954,50,18.191974595842957,17,26,37.14,81486.7612757732,24,722,84,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2148
1955,29,18.191974595842957,24,23,37.14,81486.7612757732,16,580,77,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1884
1956,58,13.0,14,42,34.5,88245.0,23,977,101,PSG.LGD,76526.0,16.0,31.0,15212.0,2957
1957,34,55.0,23,25,34.5,77766.0,14,863,88,Team Aster,58601.0,16.0,30.0,3756.0,2289
1958,65,36.0,8,27,30.44,63622.0,26,779,91,Evil Geniuses,63126.0,14.0,27.0,19855.0,2544
1959,17,14.0,26,35,30.44,35149.0,8,744,78,OG,43278.0,15.0,28.0,1904.0,1950
1960,121,32.0,30,44,35.4,114759.0,49,932,115,OG,90793.0,15.0,29.0,29956.0,3666
1961,69,22.0,49,37,35.4,109841.0,28,744,95,Nigma Galaxy,55441.0,15.0,27.0,2412.0,2554
1962,62,10.0,51,34,60.23,185577.0,26,1565,129,Team Secret,105923.0,28.0,53.0,1722.0,2752
1963,124,30.0,27,57,60.23,174068.0,51,1611,140,BOOM Esports,152946.0,29.0,48.0,10925.0,3115
1964,69,47.0,29,70,42.38,124314.0,30,1174,121,OG,99512.0,21.0,32.0,20513.0,3161
1965,72,18.0,30,30,42.38,101300.0,27,1301,116,Team Secret,84276.0,19.0,28.0,5498.0,3175
1966,64,3.0,3,55,27.31,51281.0,27,598,78,Evil Geniuses,57693.0,14.0,22.0,21996.0,2149
1967,2,19.0,27,59,27.31,42078.0,3,624,62,Team Liquid,37705.0,12.0,11.0,2504.0,1525
1968,25,44.0,32,35,41.12,88728.0,11,1121,95,OG,60269.0,19.0,23.0,9838.0,2101
1969,72,33.0,11,43,41.12,86275.0,32,890,109,Fnatic,82093.0,20.0,20.0,12619.0,2570
1970,36,12.0,30,26,38.48,70090.0,15,829,93,Nigma Galaxy,53827.0,17.0,25.0,4776.0,2147
1971,82,77.0,15,67,38.48,97534.0,28,952,109,Team Secret,76841.0,17.0,29.0,25960.0,2915
1972,73,14.0,6,43,22.31,67082.0,29,408,71,Team Secret,48223.0,11.0,10.0,19745.0,2353
1973,16,15.0,29,27,22.31,35159.0,5,435,53,OG,27037.0,10.0,15.0,1143.0,1481
1974,59,10.0,6,42,29.43,84407.0,27,868,93,Evil Geniuses,70490.0,14.0,17.0,16329.0,2814
1975,12,48.0,27,29,29.43,38214.0,6,838,74,Nigma Galaxy,44993.0,14.0,22.0,1019.0,1932
1976,14,32.0,21,37,28.48,41278.0,9,748,75,Tundra Esports,47111.0,13.0,27.0,4032.0,2024
1977,27,27.0,9,48,28.48,60410.0,20,979,93,Team Spirit,63753.0,14.0,25.0,8375.0,2963
1978,83,16.0,20,60,25.42,69080.0,34,688,86,OG,56690.0,12.0,13.0,16752.0,2804
1979,61,26.0,34,18,25.42,68953.0,19,521,69,Team Liquid,34834.0,12.0,16.0,336.0,2041
1980,78,4.0,10,39,34.37,88680.0,33,815,102,Team Secret,76888.0,17.0,20.0,25342.0,2790
1981,22,18.0,33,59,34.37,59886.0,10,931,85,Team Liquid,49480.0,17.0,25.0,3337.0,2097
1982,22,40.0,35,40,41.52,80443.0,10,1155,102,OG,66389.0,19.0,35.0,6247.0,2440
1983,84,21.0,10,20,41.52,111445.0,35,1284,122,Team Aster,109109.0,20.0,33.0,29877.0,3305
1984,30,1.0,37,44,29.4,62103.0,10,585,71,OG,36302.0,15.0,13.0,3824.0,1830
1985,80,12.0,10,46,29.4,93466.0,37,760,96,Team Secret,67897.0,14.0,12.0,25310.0,3018
1986,13,8.0,26,31,35.45,48148.0,5,892,77,Evil Geniuses,55317.0,17.0,22.0,3137.0,1718
1987,58,17.0,5,61,35.45,71200.0,26,1029,99,Team Secret,81100.0,17.0,19.0,26169.0,2747
1988,41,24.0,38,79,52.23,112492.0,18,1418,112,Team Liquid,81826.0,23.0,44.0,5212.0,2331
1989,96,36.0,18,59,52.23,134465.0,38,1586,122,PSG.LGD,124955.0,25.0,39.0,27778.0,3051
1990,106,21.0,33,34,65.46,81486.7612757732,53,1627,125,Fnatic,138612.0,30.0,51.0,9776.290127020786,2959
1991,47,14.0,53,70,65.46,81486.7612757732,32,1726,123,Evil Geniuses,102318.0,29.0,47.0,9776.290127020786,2537
1992,58,49.0,8,37,22.22,49784.0,26,595,78,PSG.LGD,50377.0,12.0,19.0,12198.0,2820
1993,16,20.0,26,40,22.22,38749.0,7,444,59,Tundra Esports,30852.0,10.0,19.0,1208.0,1780
1994,24,5.0,32,38,29.9,59203.0,11,676,72,PSG.LGD,41649.0,15.0,22.0,1289.0,1922
1995,79,4.0,12,40,29.9,68369.0,30,714,89,Royal Never Give Up,59493.0,14.0,22.0,7021.0,2737
1996,66,44.0,18,38,47.26,113590.0,30,1404,127,Fnatic,94373.0,22.0,33.0,16024.0,3129
1997,41,16.0,31,48,47.26,101955.0,18,1108,106,BOOM Esports,56425.0,22.0,32.0,2427.0,2363
1998,86,12.0,18,67,36.32,94572.0,40,1059,107,PSG.LGD,88149.0,18.0,26.0,24219.0,2964
1999,44,41.0,40,67,36.32,62805.0,17,738,83,Team Secret,53718.0,15.0,23.0,1255.0,1832
2000,55,18.191974595842957,12,65,32.48,81486.7612757732,28,640,84,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2444
2001,23,18.191974595842957,28,38,32.48,81486.7612757732,12,530,65,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1534
2002,92,18.191974595842957,10,62,29.0,85214.0,37,602,95,Royal Never Give Up,62210.0,15.0,27.0,12962.0,3045
2003,22,61.0,38,22,29.0,63507.0,9,698,77,PSG.LGD,43651.0,14.0,26.0,1322.0,2044
2004,93,4.0,18,40,30.7,91825.0,45,530,97,Team Liquid,56813.0,13.0,7.0,10882.0,2838
2005,47,14.0,45,46,30.7,70630.0,17,469,73,Evil Geniuses,36888.0,13.0,17.0,2644.0,1670
2006,17,5.0,32,23,28.5,43696.0,7,796,78,Royal Never Give Up,49640.0,15.0,27.0,4899.0,2183
2007,58,17.0,8,46,28.5,66236.0,31,1004,99,Team Aster,70615.0,15.0,27.0,12319.0,3300
2008,11,8.0,20,84,22.27,43071.0,9,448,60,Royal Never Give Up,29492.0,10.0,10.0,3169.0,1746
2009,51,26.0,9,26,22.27,44177.0,20,461,70,Nigma Galaxy,40178.0,11.0,11.0,9395.0,2203
2010,46,17.0,39,18,50.55,82772.0,20,980,102,OG,67276.0,21.0,29.0,3580.0,1828
2011,100,9.0,20,27,50.55,90207.0,38,1148,114,Evil Geniuses,113418.0,21.0,6.0,16677.0,2286
2012,37,23.0,37,50,45.33,129095.0,22,1153,107,Team Secret,71831.0,18.0,24.0,5470.0,2350
2013,90,22.0,22,39,45.33,123196.0,37,1289,122,Evil Geniuses,89569.0,19.0,32.0,19707.0,2952
2014,61,14.0,39,29,45.15,103860.0,30,1152,115,PSG.LGD,77959.0,19.0,13.0,12103.0,2800
2015,85,17.0,30,46,45.15,95922.0,38,945,119,OG,63513.0,17.0,13.0,4895.0,2736
2016,42,18.191974595842957,12,62,31.19,81486.7612757732,20,586,68,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1721
2017,29,18.191974595842957,20,21,31.19,81486.7612757732,12,354,61,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1327
2018,14,18.191974595842957,24,44,21.2,81486.7612757732,7,299,48,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1351
2019,58,18.191974595842957,7,33,21.2,81486.7612757732,22,365,66,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2402
2020,29,15.0,33,36,33.21,61726.0,13,789,86,Team Spirit,53621.0,15.0,25.0,1692.0,2192
2021,73,18.0,13,26,33.21,94824.0,33,837,96,Tundra Esports,75261.0,16.0,30.0,31117.0,2582
2022,72,55.0,25,40,40.11,105724.0,34,1460,122,PSG.LGD,94905.0,19.0,36.0,22370.0,3451
2023,51,43.0,34,35,40.11,83500.0,25,1258,111,Team Aster,76473.0,19.0,36.0,6229.0,2920
2024,73,18.191974595842957,9,36,44.3,52796.0,38,1236,106,PSG.LGD,104560.0,13.504618937644342,19.03002309468822,14819.0,2798
2025,14,18.191974595842957,40,22,44.3,44524.0,9,1102,78,Team Liquid,54497.0,13.504618937644342,19.03002309468822,2801.0,1610
2026,25,18.191974595842957,20,30,32.37,36083.0,17,595,71,Evil Geniuses,44256.0,13.504618937644342,19.03002309468822,364.0,1748
2027,32,18.191974595842957,18,31,32.37,33668.0,20,825,80,Team Secret,61258.0,13.504618937644342,19.03002309468822,5572.0,2319
2028,55,26.0,26,50,34.56,65928.0,22,905,90,Royal Never Give Up,51663.0,17.0,20.0,1435.0,2215
2029,67,21.0,22,48,34.56,77690.0,26,848,104,PSG.LGD,69743.0,16.0,25.0,23944.0,2850
2030,57,18.0,38,17,44.5,84603.0,25,1088,103,Team Secret,65374.0,19.0,34.0,1788.0,2104
2031,85,20.0,26,59,44.5,97520.0,38,1264,122,Fnatic,107807.0,19.0,13.0,16790.0,3143
2032,92,13.0,23,50,49.23,151321.0,43,1424,131,Thunder Awaken,127991.0,24.0,36.0,27340.0,3256
2033,47,12.0,44,19,49.23,133055.0,23,1475,118,Team Aster,84877.0,24.0,25.0,13021.0,2660
2034,35,15.0,25,15,54.27,46502.0,14,1232,96,OG,82415.0,23.0,20.0,2357.0,1915
2035,58,9.0,15,47,54.27,72157.0,25,1687,99,Evil Geniuses,125401.0,21.0,8.0,15762.0,2040
2036,51,9.0,17,57,40.43,94897.0,24,1023,109,Team Secret,84416.0,18.0,23.0,14820.0,2597
2037,31,18.0,25,65,40.43,76957.0,17,1173,102,PSG.LGD,69816.0,19.0,38.0,5609.0,2248
2038,58,27.0,8,52,27.37,69964.0,24,623,85,Team Secret,61254.0,12.0,8.0,15386.0,2423
2039,16,6.0,25,31,27.37,30382.0,8,462,69,Fnatic,31104.0,13.0,13.0,1412.0,1697
2040,68,27.0,18,32,51.41,96798.0,30,1214,117,OG,107608.0,20.0,23.0,17876.0,2523
2041,48,7.0,30,52,51.41,86427.0,18,1358,110,Evil Geniuses,80351.0,21.0,29.0,4045.0,2362
2042,58,37.0,25,23,34.2,96763.0,22,793,105,OG,65891.0,17.0,21.0,18275.0,2998
2043,42,22.0,22,57,34.2,69516.0,25,968,100,Team Liquid,59561.0,15.0,19.0,3020.0,2743
2044,28,8.0,19,45,29.48,78152.0,11,673,77,Team Secret,42458.0,13.0,11.0,856.0,2036
2045,43,43.0,12,36,29.48,76632.0,18,815,91,OG,65005.0,14.0,21.0,18705.0,2727
2046,49,18.191974595842957,37,45,63.4,57494.0,34,1365,106,OG,95714.0,13.504618937644342,19.03002309468822,13670.0,1973
2047,81,18.191974595842957,37,23,63.4,86624.0,37,1254,107,Team Liquid,94697.0,13.504618937644342,19.03002309468822,7327.0,2018
2048,5,18.191974595842957,16,18,9.41,81486.7612757732,2,109,30,Team Liquid,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1221
2049,26,18.191974595842957,2,21,9.41,81486.7612757732,16,154,40,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2102
2050,61,18.0,17,62,54.25,83189.0,29,1610,122,Evil Geniuses,115108.0,23.0,24.0,22684.0,2775
2051,41,6.0,30,33,54.25,64153.0,17,1002,106,Team Secret,67231.0,23.0,8.0,178.0,1929
2052,38,13.0,6,63,23.25,51145.0,22,583,75,PSG.LGD,47743.0,11.0,14.0,5699.0,2512
2053,14,5.0,22,30,23.25,36715.0,6,519,65,Royal Never Give Up,33584.0,9.0,11.0,2278.0,1960
2054,80,7.0,30,37,50.39,127957.0,29,1608,128,Royal Never Give Up,128730.0,24.0,34.0,30839.0,2983
2055,68,36.0,29,45,50.39,148751.0,30,1455,123,Team Aster,93795.0,22.0,37.0,12059.0,2996
2056,70,37.0,13,49,34.6,75249.0,32,873,106,PSG.LGD,72245.0,16.0,23.0,17107.0,2946
2057,35,7.0,34,64,34.6,55630.0,13,693,87,Fnatic,46350.0,16.0,18.0,4716.0,2061
2058,32,43.0,5,50,34.37,53019.0,15,1333,105,Team Aster,81716.0,17.0,30.0,14541.0,3084
2059,16,18.0,15,33,34.37,66662.0,5,1380,86,Royal Never Give Up,57522.0,16.0,27.0,3444.0,2144
2060,108,42.0,19,41,45.39,138384.0,39,1252,131,Tundra Esports,110381.0,21.0,34.0,16597.0,3460
2061,37,39.0,40,55,45.39,101069.0,19,1315,113,OG,75682.0,21.0,34.0,2276.0,2702
2062,8,34.0,31,23,33.0,48422.0,4,713,73,Nigma Galaxy,44364.0,15.0,24.0,4652.0,1722
2063,74,31.0,4,59,33.0,81765.0,31,861,100,Team Liquid,73018.0,16.0,25.0,12251.0,2945
2064,53,9.0,5,30,34.21,41339.0,22,522,71,Team Liquid,62499.0,14.0,8.0,10655.0,1701
2065,11,5.0,24,37,34.21,27080.0,5,498,61,Fnatic,34234.0,14.0,33.0,514.0,1266
2066,123,4.0,10,22,32.51,120156.0,46,620,100,Team Liquid,75507.0,16.0,8.0,25232.0,2804
2067,23,14.0,46,23,32.51,71439.0,9,627,71,OG,36092.0,16.0,15.0,2051.0,1599
2068,27,21.0,30,59,36.47,84036.0,14,907,93,Team Secret,62018.0,18.0,34.0,901.0,2329
2069,70,49.0,15,27,36.47,124425.0,30,1122,112,Team Spirit,87479.0,17.0,32.0,19560.0,3208
2070,45,18.191974595842957,34,35,33.41,58286.0,25,546,81,OG,43953.0,16.0,28.0,4168.0,1865
2071,74,2.0,25,18,33.41,83888.0,33,750,103,Evil Geniuses,62648.0,16.0,17.0,6385.0,2829
2072,95,9.0,9,34,34.8,74404.0,33,890,103,Tundra Esports,78972.0,17.0,32.0,25616.0,2906
2073,22,16.0,33,35,34.8,78056.0,9,1154,76,Team Secret,49242.0,14.0,27.0,159.0,1778
2074,28,7.0,16,48,26.46,50842.0,13,530,66,Team Secret,35460.0,12.0,8.0,1020.0,1671
2075,39,2.0,14,74,26.46,64448.0,16,529,74,Nigma Galaxy,50277.0,12.0,12.0,14590.0,2021
2076,71,2.0,47,59,42.9,89072.0,34,777,109,Evil Geniuses,58000.0,19.0,26.0,3612.0,2480
2077,88,9.0,35,35,42.9,115476.0,45,846,113,Team Liquid,80685.0,17.0,8.0,17901.0,2692
2078,23,13.0,43,27,36.46,54820.0,14,790,87,Team Secret,54921.0,17.0,29.0,1086.0,2074
2079,88,38.0,14,40,36.46,99578.0,43,1054,112,OG,85577.0,18.0,29.0,11640.0,3307
2080,20,3.0,31,42,21.14,32861.0,10,329,57,Fnatic,27431.0,9.0,1.0,2232.0,1583
2081,57,7.0,10,66,21.14,51499.0,30,418,74,OG,45883.0,10.0,7.0,9035.0,2488
2082,68,13.0,39,33,50.5,112561.0,26,1248,118,Fnatic,74754.0,24.0,38.0,4784.0,2649
2083,106,55.0,26,46,50.5,138565.0,39,1328,132,BOOM Esports,112799.0,22.0,34.0,22267.0,3220
2084,64,2.0,27,73,36.32,97435.0,39,699,104,Evil Geniuses,74030.0,16.0,18.0,20233.0,2646
2085,54,5.0,39,18,36.32,75150.0,25,671,95,PSG.LGD,44576.0,16.0,32.0,1315.0,2215
2086,19,2.0,20,66,34.25,38833.0,11,878,84,Royal Never Give Up,52886.0,17.0,18.0,1675.0,1958
2087,49,29.0,11,21,34.25,54880.0,20,898,99,PSG.LGD,66418.0,16.0,20.0,15556.0,2626
2088,54,15.0,12,58,30.8,73615.0,24,599,85,PSG.LGD,57818.0,15.0,22.0,24830.0,2342
2089,30,10.0,24,57,30.8,62153.0,12,701,77,Royal Never Give Up,41364.0,13.0,18.0,2002.0,1916
2090,60,9.0,26,59,41.55,95341.0,24,1042,102,Evil Geniuses,79081.0,20.0,30.0,10714.0,2295
2091,49,36.0,24,81,41.55,76716.0,26,826,97,Fnatic,70994.0,20.0,32.0,8699.0,2054
2092,54,11.0,24,34,34.52,52306.0,26,693,97,Team Liquid,68012.0,15.0,14.0,17623.0,2429
2093,50,7.0,27,47,34.52,69560.0,24,706,87,Team Secret,53511.0,12.0,7.0,5241.0,1990
2094,27,13.0,54,42,37.45,65056.0,12,978,83,OG,47599.0,18.0,19.0,3081.0,1851
2095,131,11.0,12,57,37.45,110269.0,54,900,114,Team Liquid,81400.0,18.0,26.0,26110.0,3219
2096,57,18.191974595842957,17,53,45.12,56208.0,35,1159,101,Fnatic,92492.0,13.504618937644342,19.03002309468822,11188.0,2569
2097,37,18.191974595842957,36,27,45.12,43789.0,17,723,86,PSG.LGD,60330.0,13.504618937644342,19.03002309468822,3640.0,1923
2098,33,28.0,40,29,41.13,80964.0,16,956,100,OG,55908.0,16.0,18.0,3819.0,2266
2099,102,27.0,16,40,41.13,100495.0,39,957,115,PSG.LGD,84958.0,17.0,11.0,16320.0,2835
2100,54,14.0,23,36,41.37,65109.0,23,763,92,Evil Geniuses,61944.0,17.0,14.0,6128.0,1869
2101,60,33.0,23,45,41.37,87624.0,23,891,101,PSG.LGD,79566.0,17.0,20.0,14824.0,2271
2102,17,21.0,20,45,31.58,61299.0,8,892,85,Team Spirit,51993.0,14.0,26.0,2996.0,2300
2103,56,54.0,9,26,31.58,72067.0,20,816,99,Team Liquid,80527.0,16.0,25.0,29237.0,2929
2104,74,13.0,14,44,29.57,98290.0,31,658,88,Team Secret,62999.0,15.0,23.0,21808.0,2525
2105,37,9.0,31,37,29.57,57263.0,14,516,67,OG,38668.0,15.0,23.0,4677.0,1677
2106,102,19.0,14,56,30.13,93477.0,45,609,94,Nigma Galaxy,67143.0,15.0,22.0,19871.0,2789
2107,26,33.0,45,39,30.13,63522.0,12,633,72,Tundra Esports,46276.0,14.0,28.0,2843.0,1828
2108,93,15.0,8,25,24.44,85297.0,36,462,75,Team Secret,46803.0,11.0,7.0,13739.0,2452
2109,22,10.0,38,35,24.44,55869.0,8,332,60,Nigma Galaxy,27802.0,12.0,3.0,1948.0,1627
2110,55,10.0,38,37,55.21,191223.0,25,1385,119,Nigma Galaxy,91067.0,25.0,35.0,19639.0,2543
2111,94,33.0,25,93,55.21,137272.0,37,1476,134,Team Liquid,112874.0,26.0,39.0,17926.0,2987
2112,130,15.0,15,37,41.39,126927.0,44,1054,119,Team Secret,81446.0,19.0,22.0,11791.0,3230
2113,35,17.0,44,47,41.39,83560.0,15,1015,101,PSG.LGD,64557.0,19.0,31.0,10180.0,2472
2114,56,13.0,7,58,21.26,40905.0,28,412,68,OG,45287.0,9.0,4.0,11401.0,2112
2115,11,3.0,28,35,21.26,29445.0,7,339,53,Team Secret,25541.0,7.0,19.03002309468822,574.0,1406
2116,56,20.0,48,27,36.26,94980.0,24,640,92,Nigma Galaxy,46862.0,16.0,18.0,1680.0,2270
2117,96,11.0,25,66,36.26,130310.0,48,767,109,OG,75538.0,18.0,27.0,20780.0,3056
2118,21,44.0,33,45,33.35,66466.0,10,770,81,Tundra Esports,51041.0,14.0,25.0,782.0,1984
2119,55,14.0,11,54,33.35,83317.0,33,875,102,Nigma Galaxy,77775.0,14.0,16.0,22303.0,3039
2120,67,7.0,34,35,42.42,125103.0,26,961,110,Team Spirit,67653.0,20.0,31.0,6419.0,2648
2121,97,30.0,28,71,42.42,140586.0,34,1074,121,Fnatic,79336.0,18.0,27.0,19047.0,3125
2122,55,30.0,4,34,21.54,45551.0,22,612,75,BOOM Esports,48386.0,11.0,19.0,13735.0,2714
2123,9,40.0,22,17,21.54,27666.0,4,429,57,Fnatic,31234.0,9.0,19.0,265.0,1729
2124,103,16.0,30,33,46.5,145076.0,41,995,119,OG,88754.0,22.0,34.0,23412.0,2672
2125,60,44.0,41,36,46.5,100679.0,30,1256,117,PSG.LGD,74982.0,22.0,24.0,7894.0,2732
2126,44,4.0,32,54,40.36,76739.0,22,948,97,Team Secret,59872.0,19.0,34.0,9810.0,2174
2127,74,15.0,22,43,40.36,88368.0,32,1174,116,Evil Geniuses,93495.0,18.0,34.0,20817.0,3131
2128,40,18.191974595842957,22,48,52.18,46474.0,20,1455,105,Team Secret,100277.0,13.504618937644342,19.03002309468822,12590.0,2302
2129,35,18.191974595842957,24,34,52.18,37365.0,22,1232,98,Fnatic,77631.0,13.504618937644342,19.03002309468822,3073.0,2114
2130,47,6.0,21,42,33.54,87580.0,20,748,89,Team Secret,53045.0,15.0,22.0,2515.0,2371
2131,70,36.0,22,30,33.54,86553.0,21,720,99,OG,65900.0,16.0,26.0,22435.0,2747
2132,73,6.0,23,34,41.11,122264.0,38,896,109,Fnatic,73426.0,19.0,26.0,14964.0,2626
2133,57,28.0,38,37,41.11,106152.0,23,880,101,Team Secret,62323.0,19.0,17.0,3121.0,2243
2134,55,23.0,18,103,43.12,96288.0,23,1284,114,Team Secret,101503.0,20.0,38.0,32543.0,2806
2135,39,7.0,23,27,43.12,77212.0,17,1164,97,Nigma Galaxy,68950.0,19.0,35.0,2520.0,2128
2136,35,18.191974595842957,41,48,54.28,81486.7612757732,22,674,79,Evil Geniuses,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,1352
2137,87,18.191974595842957,23,33,54.28,81486.7612757732,40,890,105,Fnatic,62238.098293113595,13.504618937644342,19.03002309468822,9776.290127020786,2271
2138,88,8.0,8,36,29.27,85006.0,41,970,101,Nigma Galaxy,68942.0,15.0,26.0,26238.0,3200
2139,18,30.0,41,19,29.27,49252.0,8,606,75,Team Liquid,39534.0,12.0,22.0,2905.0,1986
2140,32,17.0,27,41,30.58,42920.0,12,523,73,OG,36067.0,13.0,10.0,1441.0,1658
2141,49,5.0,13,55,30.58,65499.0,27,738,94,Evil Geniuses,73133.0,14.0,19.03002309468822,20468.0,2671
2142,44,37.0,34,35,39.57,96560.0,16,899,98,BOOM Esports,59400.0,19.0,36.0,6922.0,2344
2143,86,9.0,19,24,39.57,106322.0,34,919,115,Tundra Esports,83222.0,19.0,37.0,25810.0,3055
2144,68,16.0,19,37,33.41,97390.0,32,871,104,Nigma Galaxy,76313.0,15.0,26.0,26657.0,3077
2145,49,45.0,32,30,33.41,88234.0,19,784,87,Team Liquid,49417.0,16.0,25.0,552.0,2264
2146,70,41.0,26,74,58.0,131887.0,27,1768,131,Team Aster,121265.0,27.0,42.0,24912.0,2943
2147,69,54.0,28,50,58.0,105477.0,26,1752,127,PSG.LGD,110290.0,27.0,40.0,6562.0,2871
2148,34,8.0,35,34,31.15,67300.0,12,772,81,Team Liquid,46729.0,14.0,27.0,1167.0,2132
2149,74,25.0,12,60,31.15,90623.0,34,1013,104,Team Secret,75361.0,15.0,29.0,24181.0,3375
2150,9,18.191974595842957,17,51,26.8,25826.0,5,502,55,Evil Geniuses,34234.0,11.0,6.0,1450.0,1398
2151,40,23.0,6,21,26.8,30194.0,16,563,65,OG,61581.0,12.0,11.0,13721.0,1871
2152,15,9.0,33,40,33.2,50156.0,8,838,74,Evil Geniuses,50441.0,15.0,28.0,10505.0,1705
